1614389368.009202,0.000000,-2.418850,-0.089465,0.480026,
1614389368.017537,0.000000,-2.416935,-0.090135,0.479212,
1614389368.025862,0.000000,-2.414816,-0.091082,0.478471,
1614389368.034201,0.000000,-2.412718,-0.091736,0.477640,
1614389368.042537,0.000000,-2.411002,-0.092966,0.477384,
1614389368.050869,0.000000,-2.409010,-0.093399,0.476782,
1614389368.059202,0.000000,-2.407044,-0.094010,0.476318,
1614389368.067554,0.000000,-2.404504,-0.093497,0.475532,
1614389368.076109,0.000000,-2.402362,-0.093608,0.474905,
1614389368.084202,0.000000,-2.400339,-0.093173,0.474528,
1614389368.109200,0.000000,-2.394048,-0.091171,0.473458,
1614389368.117535,0.000000,-2.391933,-0.090341,0.473145,
1614389368.125866,0.000000,-2.390113,-0.089561,0.473068,
1614389368.134200,0.000000,-2.388339,-0.088139,0.472894,
1614389368.142535,0.000000,-2.386567,-0.087452,0.472917,
1614389368.150868,0.000000,-2.384663,-0.086225,0.472589,
1614389368.159198,0.000000,-2.382738,-0.085255,0.472494,
1614389368.167531,0.000000,-2.381042,-0.083688,0.472251,
1614389368.176001,0.000000,-2.379525,-0.082841,0.472422,
1614389368.184193,0.000000,-2.377903,-0.081535,0.472248,
1614389368.209196,0.000000,-2.373400,-0.077640,0.471606,
1614389368.217533,0.000000,-2.371877,-0.076500,0.471322,
1614389368.225855,0.000000,-2.370567,-0.075309,0.471274,
1614389368.234195,0.000000,-2.369772,-0.073830,0.471035,
1614389368.242531,0.000000,-2.369044,-0.071842,0.470734,
1614389368.250865,0.000000,-2.368342,-0.070701,0.470731,
1614389368.259198,0.000000,-2.367361,-0.069130,0.470489,
1614389368.267529,0.000000,-2.366503,-0.067409,0.470184,
1614389368.275852,0.000000,-2.365974,-0.065767,0.470000,
1614389368.284425,0.000000,-2.365357,-0.064248,0.469748,
1614389368.309202,0.000000,-2.364179,-0.058983,0.468940,
1614389368.317538,0.000000,-2.363944,-0.057501,0.468642,
1614389368.325866,0.000000,-2.363771,-0.055497,0.468315,
1614389368.334200,0.000000,-2.363461,-0.053480,0.467894,
1614389368.342534,0.000000,-2.363755,-0.051163,0.467660,
1614389368.350866,0.000000,-2.363734,-0.049114,0.467304,
1614389368.359202,0.000000,-2.363949,-0.046981,0.467081,
1614389368.367554,0.000000,-2.363950,-0.044614,0.466618,
1614389368.375870,0.000000,-2.364035,-0.042229,0.466232,
1614389368.384174,0.000000,-2.364220,-0.040023,0.465896,
1614389368.409176,0.000000,-2.365439,-0.032579,0.464889,
1614389368.417556,0.000000,-2.365880,-0.029810,0.464596,
1614389368.425833,0.000000,-2.366339,-0.027077,0.464211,
1614389368.434175,0.000000,-2.366966,-0.024545,0.463903,
1614389368.442507,0.000000,-2.367740,-0.021962,0.463665,
1614389368.450800,0.000000,-2.368380,-0.019261,0.463323,
1614389368.459131,0.000000,-2.369295,-0.016867,0.463222,
1614389368.467480,0.000000,-2.370019,-0.014115,0.462905,
1614389368.475825,0.000000,-2.370867,-0.011461,0.462549,
1614389368.484190,0.000000,-2.372062,-0.009408,0.462479,
1614389368.509206,0.000000,-2.375538,-0.002689,0.462037,
1614389368.517538,0.000000,-2.376785,-0.001060,0.462019,
1614389368.525859,0.000000,-2.378131,0.001093,0.461968,
1614389368.534200,0.000000,-2.379154,0.002731,0.461971,
1614389368.542534,0.000000,-2.380854,0.004097,0.462268,
1614389368.550868,0.000000,-2.382134,0.005868,0.462318,
1614389368.559255,0.000000,-2.383318,0.007410,0.462402,
1614389368.567535,0.000000,-2.385057,0.009119,0.462617,
1614389368.575858,0.000000,-2.386376,0.010532,0.462874,
1614389368.584213,0.000000,-2.388186,0.011927,0.463289,
1614389368.609461,0.000000,-2.393536,0.016079,0.464469,
1614389368.617540,0.000000,-2.395513,0.017365,0.464985,
1614389368.625874,0.000000,-2.397242,0.018636,0.465435,
1614389368.634206,0.000000,-2.399152,0.019938,0.465926,
1614389368.642537,0.000000,-2.400968,0.021398,0.466316,
1614389368.650870,0.000000,-2.403056,0.022289,0.467027,
1614389368.659205,0.000000,-2.404911,0.023778,0.467503,
1614389368.667538,0.000000,-2.406578,0.024970,0.467916,
1614389368.675893,0.000000,-2.408738,0.025912,0.468517,
1614389368.684208,0.000000,-2.410983,0.027351,0.469056,
1614389368.709212,0.000000,-2.417457,0.030341,0.470390,
1614389368.717546,0.000000,-2.419236,0.031223,0.470741,
1614389368.726100,0.000000,-2.421426,0.031915,0.471044,
1614389368.734213,0.000000,-2.423462,0.033416,0.471160,
1614389368.742547,0.000000,-2.425766,0.034062,0.471556,
1614389368.750946,0.000000,-2.428136,0.034844,0.471947,
1614389368.759214,0.000000,-2.430532,0.035902,0.472136,
1614389368.767544,0.000000,-2.432909,0.036585,0.472469,
1614389368.775870,0.000000,-2.435287,0.037205,0.472635,
1614389368.784212,0.000000,-2.437785,0.038556,0.472711,
1614389368.809167,0.000000,-2.444699,0.040309,0.472939,
1614389368.817501,0.000000,-2.446996,0.041059,0.472786,
1614389368.825831,0.000000,-2.449112,0.041359,0.472590,
1614389368.834304,0.000000,-2.451076,0.041463,0.472430,
1614389368.842507,0.000000,-2.453187,0.041433,0.472138,
1614389368.850834,0.000000,-2.455411,0.040799,0.472003,
1614389368.859215,0.000000,-2.456975,0.040705,0.471455,
1614389368.867495,0.000000,-2.458713,0.040299,0.470971,
1614389368.875823,0.000000,-2.460800,0.039298,0.470622,
1614389368.884162,0.000000,-2.463073,0.039037,0.470027,
1614389368.909163,0.000000,-2.469047,0.036342,0.468465,
1614389368.917496,0.000000,-2.471514,0.034995,0.468164,
1614389368.925817,0.000000,-2.473811,0.033999,0.467633,
1614389368.934161,0.000000,-2.475985,0.033128,0.466919,
1614389368.942646,0.000000,-2.478414,0.032023,0.466336,
1614389368.950830,0.000000,-2.480865,0.031006,0.465835,
1614389368.959163,0.000000,-2.483525,0.029414,0.465452,
1614389368.967495,0.000000,-2.486035,0.027555,0.465122,
1614389368.975822,0.000000,-2.488622,0.026081,0.464740,
1614389368.984161,0.000000,-2.491183,0.024995,0.464105,
1614389369.009185,0.000000,-2.498247,0.019958,0.462820,
1614389369.017519,0.000000,-2.500863,0.018722,0.462043,
1614389369.025861,0.000000,-2.503242,0.016957,0.461573,
1614389369.034182,0.000000,-2.505841,0.015177,0.461076,
1614389369.042518,0.000000,-2.507995,0.012942,0.460483,
1614389369.050990,0.000000,-2.510340,0.011217,0.460050,
1614389369.059232,0.000000,-2.512812,0.009304,0.459495,
1614389369.067566,0.000000,-2.515301,0.007536,0.458915,
1614389369.075842,0.000000,-2.517596,0.005650,0.458426,
1614389369.084182,0.000000,-2.519881,0.003772,0.457767,
1614389369.109186,0.000000,-2.526330,-0.001921,0.456059,
1614389369.117535,0.000000,-2.528080,-0.003650,0.455319,
1614389369.125852,0.000000,-2.529840,-0.005175,0.454679,
1614389369.134178,0.000000,-2.531622,-0.007090,0.453967,
1614389369.142514,0.000000,-2.533389,-0.008856,0.453300,
1614389369.150846,0.000000,-2.534927,-0.010468,0.452480,
1614389369.159293,0.000000,-2.536727,-0.012234,0.451856,
1614389369.167622,0.000000,-2.538451,-0.013983,0.451101,
1614389369.175861,0.000000,-2.539752,-0.016250,0.450314,
1614389369.184179,0.000000,-2.541236,-0.018249,0.449595,
1614389369.209181,0.000000,-2.545204,-0.024665,0.446774,
1614389369.217514,0.000000,-2.546280,-0.026929,0.445686,
1614389369.225870,0.000000,-2.547427,-0.029363,0.444647,
1614389369.234197,0.000000,-2.548368,-0.031589,0.443639,
1614389369.242533,0.000000,-2.549475,-0.033320,0.442474,
1614389369.250865,0.000000,-2.550387,-0.036357,0.441703,
1614389369.259197,0.000000,-2.551264,-0.039031,0.440783,
1614389369.267671,0.000000,-2.551943,-0.041031,0.439672,
1614389369.275866,0.000000,-2.552480,-0.043903,0.438845,
1614389369.284216,0.000000,-2.553100,-0.045829,0.437819,
1614389369.309200,0.000000,-2.553988,-0.054148,0.434969,
1614389369.317579,0.000000,-2.554000,-0.056568,0.433984,
1614389369.325865,0.000000,-2.554172,-0.059064,0.432849,
1614389369.334206,0.000000,-2.554082,-0.061675,0.431838,
1614389369.342542,0.000000,-2.553775,-0.064709,0.430908,
1614389369.350873,0.000000,-2.553567,-0.067030,0.429860,
1614389369.359226,0.000000,-2.553312,-0.070219,0.429149,
1614389369.367643,0.000000,-2.553200,-0.072309,0.428254,
1614389369.376017,0.000000,-2.552622,-0.074610,0.427438,
1614389369.384210,0.000000,-2.552095,-0.077180,0.426408,
1614389369.409207,0.000000,-2.549842,-0.084834,0.423693,
1614389369.417538,0.000000,-2.548779,-0.087609,0.422814,
1614389369.425863,0.000000,-2.547972,-0.090202,0.421957,
1614389369.434160,0.000000,-2.546974,-0.092979,0.421117,
1614389369.442492,0.000000,-2.545723,-0.095542,0.420214,
1614389369.450881,0.000000,-2.544791,-0.098243,0.419388,
1614389369.459146,0.000000,-2.543720,-0.101046,0.418787,
1614389369.467534,0.000000,-2.542979,-0.103489,0.418284,
1614389369.475813,0.000000,-2.541691,-0.106003,0.417445,
1614389369.484273,0.000000,-2.540315,-0.108703,0.416814,
1614389369.509159,0.000000,-2.536591,-0.116501,0.414818,
1614389369.517492,0.000000,-2.535174,-0.119255,0.414336,
1614389369.525826,0.000000,-2.533832,-0.121795,0.413698,
1614389369.534206,0.000000,-2.532713,-0.124021,0.413386,
1614389369.542531,0.000000,-2.530812,-0.126666,0.412665,
1614389369.550925,0.000000,-2.529272,-0.128687,0.412393,
1614389369.559200,0.000000,-2.527706,-0.130945,0.411938,
1614389369.567529,0.000000,-2.526089,-0.132827,0.411681,
1614389369.575865,0.000000,-2.524473,-0.134716,0.411466,
1614389369.584182,0.000000,-2.522522,-0.136678,0.411041,
1614389369.609201,0.000000,-2.516514,-0.142032,0.409805,
1614389369.617532,0.000000,-2.514300,-0.143841,0.409404,
1614389369.625855,0.000000,-2.512446,-0.145300,0.409017,
1614389369.634196,0.000000,-2.509948,-0.146932,0.408466,
1614389369.642536,0.000000,-2.507663,-0.148716,0.408217,
1614389369.650871,0.000000,-2.505811,-0.150275,0.407846,
1614389369.659200,0.000000,-2.503550,-0.151722,0.407487,
1614389369.667537,0.000000,-2.501422,-0.153214,0.407275,
1614389369.675872,0.000000,-2.498878,-0.154762,0.406901,
1614389369.684200,0.000000,-2.496531,-0.156222,0.406507,
1614389369.709210,0.000000,-2.489501,-0.160061,0.405702,
1614389369.717520,0.000000,-2.486757,-0.161288,0.405523,
1614389369.725774,0.000000,-2.484292,-0.162182,0.405181,
1614389369.734105,0.000000,-2.481940,-0.162760,0.405012,
1614389369.742444,0.000000,-2.479332,-0.163865,0.404886,
1614389369.750821,0.000000,-2.476765,-0.164800,0.404694,
1614389369.759117,0.000000,-2.474409,-0.165305,0.404585,
1614389369.767448,0.000000,-2.471875,-0.165765,0.404416,
1614389369.775784,0.000000,-2.469710,-0.166315,0.404508,
1614389369.784117,0.000000,-2.467083,-0.166780,0.404417,
1614389369.809177,0.000000,-2.459586,-0.167285,0.404225,
1614389369.817511,0.000000,-2.457168,-0.167190,0.404333,
1614389369.825847,0.000000,-2.454525,-0.167209,0.404178,
1614389369.834199,0.000000,-2.451991,-0.166888,0.404164,
1614389369.842534,0.000000,-2.449439,-0.166690,0.404129,
1614389369.850868,0.000000,-2.447136,-0.166764,0.404311,
1614389369.859198,0.000000,-2.444726,-0.166072,0.404349,
1614389369.867516,0.000000,-2.442190,-0.165804,0.404496,
1614389369.875868,0.000000,-2.439786,-0.165303,0.404695,
1614389369.884198,0.000000,-2.437314,-0.164652,0.404737,
1614389369.909347,0.000000,-2.430931,-0.161919,0.405394,
1614389369.917536,0.000000,-2.428635,-0.160503,0.405481,
1614389369.925857,0.000000,-2.426688,-0.159347,0.405873,
1614389369.934200,0.000000,-2.424506,-0.158318,0.406022,
