1614960689.000000,336252689.000000,0.151480,-0.006766,0.163278,
1614960689.000000,341255426.000000,0.151778,-0.007856,0.163927,
1614960689.000000,346259356.000000,0.152062,-0.008963,0.164592,
1614960689.000000,351262569.000000,0.152302,-0.010081,0.165279,
1614960689.000000,356266499.000000,0.152540,-0.011216,0.165975,
1614960689.000000,361269712.000000,0.152760,-0.012366,0.166689,
1614960689.000000,366272688.000000,0.153414,-0.013057,0.167546,
1614960689.000000,371276379.000000,0.153615,-0.014183,0.168298,
1614960689.000000,376279354.000000,0.153799,-0.015316,0.169064,
1614960689.000000,381283283.000000,0.153968,-0.016426,0.169865,
1614960689.000000,426313639.000000,0.155506,-0.025794,0.177461,
1614960689.000000,431317568.000000,0.155806,-0.026036,0.177777,
1614960689.000000,436320782.000000,0.155862,-0.027068,0.178702,
1614960689.000000,441323519.000000,0.155941,-0.028097,0.179634,
1614960689.000000,446327209.000000,0.155998,-0.029124,0.180580,
1614960689.000000,451330423.000000,0.156052,-0.030148,0.181538,
1614960689.000000,456334352.000000,0.156115,-0.031168,0.182488,
1614960689.000000,461337328.000000,0.156172,-0.032186,0.183455,
1614960689.000000,466340542.000000,0.156701,-0.032842,0.183901,
1614960689.000000,471344471.000000,0.156778,-0.033834,0.184850,
1614960689.000000,516374588.000000,0.158513,-0.042953,0.192353,
1614960689.000000,521378279.000000,0.158661,-0.043936,0.193341,
1614960689.000000,526381493.000000,0.158808,-0.044919,0.194337,
1614960689.000000,531384468.000000,0.159627,-0.046536,0.194545,
1614960689.000000,536388397.000000,0.159818,-0.047510,0.195514,
1614960689.000000,541391611.000000,0.160008,-0.048488,0.196495,
1614960689.000000,546395302.000000,0.160204,-0.049460,0.197484,
1614960689.000000,551398516.000000,0.160398,-0.050411,0.198470,
1614960689.000000,556402445.000000,0.160601,-0.051358,0.199463,
1614960689.000000,561405420.000000,0.160810,-0.052295,0.200461,
1614960689.000000,616442442.000000,0.162097,-0.064354,0.206482,
1614960689.000000,621446371.000000,0.162225,-0.065324,0.207325,
1614960689.000000,626449347.000000,0.162343,-0.066290,0.208173,
